code_commune,p22_log,p22_rp
75111,1400.50285799162,938.329931981152
75111,1399.00334100457,1096.9117512443
75111,1563.50371200192,1218.71683892715
75111,1490.0034992031,1148.85116741525
75111,1598.50363208219,1192.47775725437
75111,1592.00385191367,1264.65237536113
75111,1660.50401149602,1317.04612654016
75111,1135.00305009583,1001.40119104859
75111,1513.50372278257,1222.25631934681
75111,1316.50338518328,1111.41641524006
75111,1322.00346957194,1139.12272629917
75111,1561.50408416095,1340.90332420698
75111,1779.50426850908,1401.42812454474
75111,1720.50392412442,1288.3604601896
75111,1294.50320290939,1051.57262450381
75111,2117.00508265159,1668.7257186512
75111,1370.0033447404,1098.13829024008
75111,2179.50524031195,1720.48844559682
75111,2254.00546689115,1794.87846258999
75111,2618.00699196563,2295.58778006295
75111,2548.00684573229,2247.57674881765
75111,2062.50548644197,1801.29734760883
75111,1537.0039792294,1306.45241327904
75112,1940.00318189839,1749.12403402277
75112,2736.50388721819,2136.84597646632
75112,1285.0019887753,1093.2513430672
75112,1527.00241641885,1328.33163343356
75112,1293.00203396389,1118.09199885605
75112,1241.00193466265,1063.50502849057
75112,1514.50227552922,1250.88308047539
75112,1598.502483129,1365.00292640391
75112,1033.00165579819,910.210214237557
75112,1091.00175559276,965.068369890817
75112,1142.00199088975,1094.41367889525
75112,2603.00415571346,2284.44073383144
75112,1346.50202211323,1111.57756150366
75112,1376.50193344108,1062.83351916483
75112,126.31158719715,122.711459258893
75112,2083.50327903484,1802.52099773313
75112,1807.00260857588,1433.96243712474
75112,1045.50164234431,902.814468502058
75112,1506.50235415017,1294.10186934799
75112,1703.00241583063,1328.00828466685
75112,2021.50284882311,1566.02894574013
75112,1511.50231283782,1271.39202144872
75112,1129.00185311084,1018.67511502268
75112,1560.0022465529,1234.95448312141
75112,1357.00204074696,1121.82072290438
75112,1987.50282883002,1555.03852540048
75112,2292.50359051086,1973.74273979894
75112,2274.00337813745,1856.99877411999
75112,2086.00324670113,1784.7468054523
75112,2952.00459884613,2528.03556713801
75112,1723.00265558002,1459.80112539998
75112,1391.00223982672,1231.25702768219
75112,2482.00401256999,2205.75322054829
75112,1519.50203598581,1119.20347006032
75112,2129.50298760904,1642.32107551708
75112,1262.0020095562,1104.67482751684
75112,1608.50250068263,1374.65234910544
75112,1364.00205301938,1128.56700892379
75112,154.647493748839,152.394474336156
75112,1282.50218316624,1200.1101502737
75112,1237.00215407446,1184.11807956397
75112,1611.00251247242,1381.13332214318
75112,1285.50207350306,1139.8271071022
75112,2195.50334167447,1836.95468259106
75112,139.0,0.0
75112,307.414481284829,248.375493250853
75112,0.0,0.0
75112,0.0,0.0
75112,2480.50366147499,2012.75249242308
75112,1038.50158631105,872.012379758613
75112,1363.50209877844,1153.72125658095
75112,1641.00249889138,1373.66767866198
75112,1194.00180409155,991.72867964604
75112,1457.50231148202,1270.64672193852
75112,2229.50318871752,1752.87258537049
75112,1458.50208868921,1148.17510120617
75112,1855.00257288355,1414.34197501547
75112,1799.5026556958,1459.86476835539
75112,0.0,0.0
75112,540.469956521696,448.07892042304
75112,340.658746019438,273.409345871762
75112,0.0,0.0
75112,0.0,0.0
75113,1551.17378504089,1236.08585227204
75113,2025.35584921392,1708.41860010804
75113,1383.49802658632,1189.3327336438
75113,965.99864453668,816.907734664671
75113,2039.49740535112,1563.73743607728
75113,1675.49784444943,1299.10260815814
75113,1313.49822863421,1067.56294715095
75113,407.065176787893,361.851052030028
75113,0.0,0.0
75113,1396.9978619488,1288.55612267981
75113,1151.99819160461,1089.87986724371
75113,1932.99709280051,1752.10476835059
75113,963.998529743613,886.090976436023
75113,1753.7552964915,1521.42182159074
75113,1681.49753513427,1485.5200080498
75113,1965.99705699117,1773.68626777483
75113,640.999055792017,569.053247434769
75113,963.49854593482,876.3328926649
75113,1301.49810183057,1143.98469034305
75113,1570.99766370394,1408.03390900769
75113,1765.49736704377,1586.82442984681
75113,1092.99828465885,1033.79813655666
75113,2564.49635707365,2195.5110600174
75113,1312.99802951135,1187.56988335338
75113,1482.43545026182,1175.5508293276
75113,445.999324288167,407.236562150908
75113,840.998710762791,776.99472315567
75113,2671.99611686433,2340.27990253148
75113,2129.4969448361,1841.27964339168
75113,1747.99741211315,1559.6621112833
75113,1045.49839633234,966.494994723848
75113,1626.49781799961,1315.0433253879
75113,1171.49820216463,1083.51557481764
75113,1034.49849411175,907.565512057558
75113,1533.49764731116,1417.91347626152
75113,1328.49803168593,1186.25931120567
75113,1693.49730746906,1622.72878632156
75113,948.498573314336,859.831863839245
75113,1157.99815229055,1113.57358204195
75113,294.72939246527,264.721693197806
75113,0.0,0.0
75113,1545.99758257616,1456.92783210388
75113,1605.32241947167,1376.43936605217
75113,1280.9980905191,1150.80186716606
75113,1727.99777276057,1342.3078959506
75113,1743.99747997586,1518.76275817279
75113,1863.99739029351,1572.81232776553
75113,1106.49829964532,1024.76612139018
75113,1727.99738873778,1573.74992856005
75113,1748.49755014348,1476.47428898443
75113,2370.99635029213,2199.59813123325
75113,1505.99780037554,1325.66496689061
75113,1892.49728824419,1634.31519108091
75113,1545.49781538837,1316.61706671916
75113,1468.49788807484,1272.81053557752
75113,936.899910311618,834.218718135827
75113,1835.99745777459,1532.14297061261
75113,1298.99820125508,1084.06374338123
75113,1039.9984711213,921.421341972927
75113,923.99865344046,811.541622703452
75113,1094.49836833009,983.371330874027
75113,1188.49840942964,958.601539876454
75113,2202.49698742589,1815.61171811871
75113,1625.49790410834,1263.14750474363
75113,2382.15936994498,1797.02089700715
75113,1934.49736318584,1589.14951829806
75113,2361.99696624672,1828.37593699769
75113,1078.99844428971,937.592150852656
75113,1958.08372386861,1552.51233915485
75113,1827.99751567279,1497.24901236956
75113,1575.99782307429,1311.98493074177
75113,2238.49693711938,1845.93034027514
75113,1857.49748104271,1518.11979354281
75114,780.00079204208,625.801247336618
75114,985.001006264862,795.061047638413
75114,1376.00134797621,1065.05097815334
75114,1324.00121260031,958.088976139186
75114,1387.50140715294,1111.80717237818
75114,1509.50140075332,1106.75076001435
75114,1321.00130057326,1027.59738023523
75114,1125.50117103213,925.2454986203
75114,1316.50122144021,965.073484535533
75114,1124.50108832978,859.901447567173
75114,30.649525051405,30.649525051405
75114,1147.82558769967,1068.74948959502
75114,2547.50261999206,2070.0848398198
75114,2006.50206509911,1631.65774763316
75114,1530.0015284185,1207.62043549785
75114,1857.50208542003,1647.71353768258
75114,2378.50250220312,1977.01848207352
75114,119.810652875587,114.364720687838
75114,966.501073800585,848.421772971576
75114,1874.00193148454,1526.08739327541
75114,1135.00130734262,1032.94592716423
75114,2007.50189437175,1496.76416379073
75114,2173.00225007283,1777.80753927712
75114,1453.00157597264,1245.19349523557
75114,1283.50127899897,1010.55129264086
75114,2124.00212851209,1681.76104922701
75114,1109.50115887323,915.638615492527
75114,1486.001447599,1143.76405032426
75114,1322.50133009004,1050.91892108827
75114,1411.00141691768,1119.52240560595
75114,1843.00192477348,1520.78491112379
75114,1254.50119240923,942.135780308286
75114,1912.50199141728,1573.44092080167
75114,1720.50165222824,1305.44389069163
75114,1185.00131089354,1035.75155129424
75114,904.501059092032,836.800382730454
75114,1458.00155797486,1230.97324368959
75114,1293.50134387943,1061.81407446987
75114,1570.50166159584,1312.84533315221
75114,2018.50207255393,1637.54789067836
75114,1973.50195285934,1542.97586558267
75114,1544.50156605173,1237.35487151858
75114,1322.00145657795,1150.85841901348
75114,1464.00150312903,1187.63894691848
75114,937.001088922454,860.369729385085
75114,1578.00164878104,1302.72021755091
75114,1640.50166078346,1312.20346262302
75114,1324.5014230118,1124.33743390424
75114,1578.00164613184,1300.62705295097
75114,1866.00203346014,1606.65944611224
75114,945.001112853499,879.277913554832
75114,1555.00179912001,1421.50471243114
75114,1386.50134364767,1061.630950945
75114,1756.00177077312,1399.10751925293
75114,1556.00144881908,1144.7280551705
75114,1266.50124887927,986.75338534816
75114,2288.50235946315,1864.23804814512
75114,1705.50167138516,1320.57998566001
75114,1419.71722965844,1152.8443048098
75115,2063.99844553416,1903.00646658653
75115,1189.49925346906,913.917288072771
75115,2507.99834466759,2026.4892304463
75115,1488.49898284791,1245.21681866578
75115,2400.49835968793,2008.10104719897
75115,1537.99904455955,1169.66826272022
75115,1801.49889793329,1349.17089670595
75115,2191.49848497018,1854.72815277563
75115,2427.99846671607,1877.07517237049
75115,2774.49808346146,2346.26271441606
75115,1405.49903822874,1177.41855486485
75115,1541.99892536495,1315.58855029946
75115,1042.99927948046,882.073644477115
75115,1478.49907038497,1138.05229451722
75115,2049.99854502216,1781.21137899363
75115,1806.49875988341,1518.17417893386
75115,1774.99886112626,1394.23076673186
75115,1620.4989610505,1271.90161700715
75115,1735.99888900462,1360.10154819533
75115,1535.99899824131,1226.37192890419
75115,1259.49918472666,998.073033269329
75115,2349.99844879136,1899.01894142186
75115,2013.9986933406,1599.63714758219
75115,1989.9987086578,1580.88553829627
75115,1504.99896441918,1267.77762295943
75115,1651.49885288655,1404.31797270683
75115,1892.99873074907,1553.84098628093
75115,1269.99915236529,1037.69044390365
75115,2060.49863140903,1675.45493830862
75115,1726.49887014329,1383.19194147414
75115,1745.99882343285,1440.37575002091
75115,0.0,0.0
75115,0.0,0.0
75115,1751.7066109627,1402.0611722449
75115,1484.4989059842,1339.31482919885
75115,2333.99849692141,1840.09722954372
75115,1675.49888326971,1367.12233903676
75115,1353.51987227071,1105.90127567745
75115,2397.99849999903,1836.32954671423
75115,2042.99870414069,1586.41547207077
75115,1297.99910609465,1094.33583327939
75115,2082.99849545687,1841.89014697821
75115,3629.49755648637,2991.39558179388
75115,1539.49896850483,1262.77589622589
75115,1371.99913494438,1059.01744424305
75115,1244.49921291104,963.56918925187
75115,1413.49911231439,1086.72150465704
75115,1647.99893207362,1307.37566413345
75115,1580.49894249078,1294.6227803605
75115,1723.49888784048,1361.52671582428
